date,close,day_of_week,month,year,returns,ma_7,ma_15,ma_30
2020-06-19,42974.240960981864,4,6,2020,0.016668257968468936,41742.57183701205,41481.31040887147,42365.755687819794
2020-06-20,41580.11143860539,5,6,2020,-0.032441050527041604,41716.03796477273,41537.176700584685,42295.52511278566
2020-06-21,42163.86111496891,6,6,2020,0.014039156129378005,41910.94905247291,41613.540352241456,42235.929202573425
2020-06-22,42669.23160375433,0,6,2020,0.01198586835791482,42063.29550183844,41764.96637156108,42213.93384977865
2020-06-23,42387.76547425315,1,6,2020,-0.006596465858935474,42294.42680539967,41864.98902951531,42170.741282256975
2020-06-24,42080.303125596096,2,6,2020,-0.007253563503926919,42303.59896636457,41860.45410206414,42084.9417928027
2020-06-25,43419.92658049264,3,6,2020,0.03183492882402006,42467.92004266463,41955.753244275744,42075.85062085607
2020-06-26,42585.62462091302,4,6,2020,-0.019214725249085296,42412.40342265479,42051.560076728194,42033.57510303878
2020-06-27,42003.77494683791,5,6,2020,-0.01366305365377618,42472.92678097372,42072.57345096706,41970.258466191655
2020-06-28,43057.43602003178,6,6,2020,0.025084913785188068,42600.58033883985,42158.6792826838,41908.376243446335
2020-06-29,42451.08106440793,0,6,2020,-0.014082467784234831,42569.41597607608,42268.78578690649,41868.37312462603
2020-06-30,42634.73505162644,1,6,2020,0.00432624994731845,42604.69734427226,42337.581026468535,41825.62251115539
2020-07-01,41021.95217993253,2,7,2020,-0.037827908857437254,42453.50435203461,42354.388081842415,41816.66397240502
2020-07-02,41790.810713364444,3,7,2020,0.018742612005872017,42220.77351387344,42339.36892947725,41814.71066646098
2020-07-03,41286.283989797645,4,7,2020,-0.012072671358956288,42035.153423714095,42273.80925903761,41823.97145797827
2020-07-04,41937.73100059772,5,7,2020,0.015778775608893625,42025.718574251216,42204.708595011994,41843.00950194173
2020-07-05,43444.45162308719,6,7,2020,0.03592756657407126,42081.00651754484,42328.99794064412,41933.0873206144
2020-07-06,42004.92614219746,0,7,2020,-0.033134852141274096,42017.27010008621,42318.40227579269,41965.97131401707
2020-07-07,42688.82621136848,1,7,2020,0.01628142534653776,42024.99740862078,42319.70858296696,42042.33747726402
2020-07-08,42708.40781962299,2,7,2020,0.0004587057080827073,42265.919642862274,42341.08473932495,42103.03688442013
2020-07-09,42536.407969888496,3,7,2020,-0.004027306530857477,42372.43353665143,42371.49172894445,42115.972915504295
2020-07-10,43114.38375239435,4,7,2020,0.013587790085966,42633.59064559381,42351.12220707123,42153.43772567348
2020-07-11,41642.98253338335,5,7,2020,-0.03412784994124585,42591.48372170604,42288.27940123591,42169.919738982055
2020-07-12,42777.82226584049,6,7,2020,0.027251643936583747,42496.25095638509,42339.882555836084,42206.22800340157
2020-07-13,43360.48821025511,0,7,2020,0.013620748171650154,42689.90268039332,42360.08603518431,42259.38265893406
2020-07-14,42641.84907409117,1,7,2020,-0.01657359420584148,42683.19166078228,42372.80390249652,42320.79484470151
2020-07-15,42434.02719103555,2,7,2020,-0.004873660208649211,42643.994428126935,42359.42337845713,42348.50220246284
2020-07-16,40969.53878165986,3,7,2020,-0.03451212402684878,42420.1559726657,42355.92915190561,42355.15861687401
2020-07-17,42000.80435196937,4,7,2020,0.025171520133664638,42261.07320117641,42369.928727812614,42354.648828644924
2020-07-18,41279.480654660976,5,7,2020,-0.01717404484122864,42209.144361358936,42369.47517213683,42321.64221558722
2020-07-19,42646.4017451654,6,7,2020,0.03311381511652045,42190.3700012625,42416.71988844135,42310.71424172667
2020-07-20,43445.15300515567,0,7,2020,0.018729628463456827,42202.46497196257,42416.76664724592,42372.88229394502
2020-07-21,42360.42170818381,1,7,2020,-0.024967832357343456,42162.26106254723,42440.466351645,42379.43431371884
2020-07-22,43130.459665483984,2,7,2020,0.018178241062019707,42261.751416039864,42469.90858191938,42394.80858244317
2020-07-23,42551.94004538306,3,7,2020,-0.013413249582496234,42487.80873942889,42459.47739697005,42400.281068147495
2020-07-24,42987.8702396498,4,7,2020,0.0102446608498179,42628.81815195467,42489.5748816208,42430.533305282624
2020-07-25,42383.09970977434,5,7,2020,-0.014068399446261703,42786.47801697087,42440.8226121128,42395.97240959202
2020-07-26,43535.575367875754,6,7,2020,0.027191868126521967,42913.5028202152,42566.995467745626,42427.63743449077
2020-07-27,43400.50672361432,0,7,2020,-0.0031024890131828853,42907.12477999501,42608.50776493055,42474.19516038332
2020-07-28,42519.253278348224,1,7,2020,-0.020305141847263397,42929.81500430421,42552.42543613676,42456.25573566053
2020-07-29,41765.36797586918,2,7,2020,-0.017730445488866042,42734.801905787805,42493.99336292195,42433.39863270924
2020-07-30,41927.84392406871,3,7,2020,0.0038902075110029966,42645.64531702862,42460.247811790825,42409.83559512398
2020-07-31,41971.81096988302,4,7,2020,0.0010486359826644698,42500.49399277622,42527.06595767238,42441.49755478899
2020-08-01,44199.6216898738,5,8,2020,0.05307873709784272,42759.997132790435,42673.65378019934,42521.79125400598
2020-08-02,45555.5400959698,6,8,2020,0.03067714958308443,43048.563522518154,42958.72440961993,42664.099790878376
2020-08-03,44409.87231634984,0,8,2020,-0.02514881345290676,43192.75860719465,43076.28911436556,42746.504501403455
2020-08-04,45008.127945540175,1,8,2020,0.013471230561725278,43548.31213107921,43180.48744372452,42798.62704548521
2020-08-05,44262.35513454511,2,8,2020,-0.016569736290686143,43905.024582318634,43307.28300548194,42873.87467856347
2020-08-06,45568.012360966546,3,8,2020,0.029498141760703867,44425.04864473262,43469.78651851411,42969.84755021674
2020-08-07,45530.49818673602,4,8,2020,-0.0008232567603203567,44933.43253285448,43668.357061270974,43063.91722912051
2020-08-08,44705.779250768355,5,8,2020,-0.01811354957253508,45005.740755839404,43782.884328678876,43136.229605149834
2020-08-09,45579.69747452112,6,8,2020,0.019548215877206676,45009.191809918164,43995.99084632866,43218.40672922073
2020-08-10,45348.02797267256,0,8,2020,-0.005082734521835386,45143.2140465357,44116.821019981784,43341.908243863705
2020-08-11,44668.81681005831,1,8,2020,-0.014977744192615106,45094.74102718115,44201.37502574472,43404.94139533763
2020-08-12,44972.484812070645,2,8,2020,0.006798210109383307,45196.18812397051,44364.923794659546,43458.67461539815
2020-08-13,44496.065012359555,3,8,2020,-0.010593584092627673,45043.05278845523,44546.97026375891,43520.48181334043
2020-08-14,43823.30283792621,4,8,2020,-0.01511958808596836,44799.16773862525,44673.33419134941,43566.79100157011
2020-08-15,45196.789775865676,5,8,2020,0.03134147471766546,44869.31209935345,44888.33277841492,43707.69936804365
2020-08-16,44996.15279572638,6,8,2020,-0.004439186524845429,44785.948573811336,44941.434852138416,43807.54431616888
2020-08-17,44690.68994015433,0,8,2020,-0.006788643841592279,44692.04314059444,44883.77817508405,43921.25129235199
2020-08-18,45137.12478395467,1,8,2020,0.009989437272017287,44758.9442797225,44932.261672924375,44004.27539364496
2020-08-19,45314.02818387782,2,8,2020,0.0039192438767396975,44807.736189980664,44952.655022146886,44066.57123293571
2020-08-20,45521.6890715621,3,8,2020,0.004582706415806159,44954.25391272388,45036.61061794802,44171.94681171499
2020-08-21,45540.06902288376,4,8,2020,0.00040376250742313324,45199.50622486068,45034.747728742506,44252.267123628306
2020-08-22,44616.60259477065,5,8,2020,-0.02027810778347905,45116.6223418471,44973.82135594481,44321.0892086079
2020-08-23,45317.42614256562,6,8,2020,0.01570768518975285,45162.518534252704,45014.59781539796,44398.74107203842
2020-08-24,45880.689238994935,0,8,2020,0.012429282604385472,45332.518434087084,45034.663933029544,44515.32738967911
2020-08-25,45193.17912346226,1,8,2020,-0.01498473817495205,45340.52619687387,45024.34067641552,44570.58084819865
2020-08-26,44390.55640065297,2,8,2020,-0.01775981991920994,45208.60165641318,45005.78998245517,44603.58250409994
2020-08-27,45935.94879971932,3,8,2020,0.03481353973395174,45267.781617578505,45070.020914965084,44717.472354812315
2020-08-28,45191.72504863566,4,8,2020,-0.016201336219884732,45218.018192685915,45116.398250716826,44831.68425723786
2020-08-29,44515.566310392955,5,8,2020,-0.014962003276374536,45203.58443777482,45162.54914888127,44917.94167011534
2020-08-30,44322.58805809036,6,8,2020,-0.00433507351017437,45061.46471142121,45104.269034362915,44996.30090638892
2020-08-31,44505.830187507185,0,8,2020,0.004134283160014407,44865.05627549439,45071.58086048164,45006.50785631003
2020-09-01,45153.567629122,1,9,2020,0.014553990766734026,44859.39749058864,45102.43937307948,44993.108774081775
2020-09-02,45253.55375445078,2,9,2020,0.0022143571500272685,44982.68282684546,45110.20130444589,45021.23148868513
2020-09-03,44853.49406480441,3,9,2020,-0.008840403823689336,44828.04643614333,45079.499029841,45016.077025993945
2020-09-04,45495.89872412696,4,9,2020,0.014322287989301463,44871.49981835637,45077.779673345314,45057.19514564667
2020-09-05,45548.99412565075,5,9,2020,0.0011670370959313559,45019.132363393204,45078.374680196444,45056.56120446948
2020-09-06,45853.770476741796,6,9,2020,0.006691176324339798,45237.872708914845,45160.85253899453,45067.33694746967
2020-09-07,44905.9597161334,0,9,2020,-0.020670290594513863,45295.03407014715,45133.421443899046,45074.009629648506
2020-09-08,45102.51112455978,1,9,2020,0.004376955969070728,45287.740283781124,45081.54290293671,45058.10341798313
2020-09-09,46115.9298516646,2,9,2020,0.02246923068886475,45410.93686909739,45143.0596181502,45083.70014728286
2020-09-10,46337.02702504779,3,9,2020,0.0047943774330121425,45622.870149132155,45272.82432644318,45139.307154449176
2020-09-11,45256.650517582435,4,9,2020,-0.02331561985798858,45588.69183391151,45227.53777430072,45148.7793446329
2020-09-12,45596.92386285584,5,9,2020,0.0075187478830587295,45595.53893922653,45254.55102858207,45185.47463964945
2020-09-13,45835.2498982082,6,9,2020,0.00522680073921622,45592.89314229315,45342.529934436425,45252.53954165884
2020-09-14,46427.68547391858,0,9,2020,0.012925326621455513,45810.282536262464,45482.8697621583,45293.56939826061
2020-09-15,45818.5753769151,1,9,2020,-0.013119544745465728,45912.577429456076,45570.38610811882,45320.98348430023
2020-09-16,45769.66201836128,2,9,2020,-0.001067544290747624,45863.11059612703,45611.45906740145,45356.949220240465
2020-09-17,45291.99541905542,3,9,2020,-0.010436314760511878,45713.820366699554,45614.02184504176,45362.11157474383
2020-09-18,45794.30355301473,4,9,2020,0.011090439476375558,45790.62794318988,45676.74247758912,45378.120753715055
2020-09-19,46290.53953268816,5,9,2020,0.010836194486481432,45889.715896023066,45729.71853149319,45403.74910241925
2020-09-20,45124.85285230021,6,9,2020,-0.025181963575187982,45788.2306037505,45701.44244660316,45389.908563399804
2020-09-21,45458.70437365292,0,9,2020,0.007398395789687262,45649.80473228398,45675.10470639724,45417.97862269588
2020-09-22,46607.80995932811,1,9,2020,0.025278010042476762,45762.55252977154,45788.561389276874,45460.99141658797
2020-09-23,45284.74589276485,2,9,2020,-0.028387175190549008,45693.27879754349,45800.71037382388,45441.126638380294
2020-09-24,46014.25333897505,3,9,2020,0.016109341718239856,45796.45850038914,45793.93193964458,45468.49577889739
2020-09-25,46131.39112215341,4,9,2020,0.0025456847537095317,45844.61386740896,45780.22287945162,45526.5236029474
2020-09-26,46021.82987485729,5,9,2020,-0.002374982514747992,45806.22677343312,45831.234836603275,45529.386305452
2020-09-27,46129.15421517104,6,9,2020,0.002332031138387647,45949.69839670038,45866.71686009096,45560.63394433652
2020-09-28,46378.30856838435,0,9,2020,0.005401233936592975,46081.07042451915,45902.92077143603,45622.72535293623
2020-09-29,47041.03213734976,1,9,2020,0.014289515711600975,46142.95930709368,45943.81054899811,45713.340155578204
2020-09-30,45889.67876224666,2,9,2020,-0.024475512606555783,46229.37828844822,45948.55077468688,45759.46844140285
2020-10-01,48537.569873501474,3,10,2020,0.05770123440988728,46589.85207909485,46133.07796502956,45872.2685162155
2020-10-02,47410.162863526144,4,10,2020,-0.023227512479787826,46772.53375643381,46274.28912799428,45944.155486518015
2020-10-03,46949.732175963756,5,10,2020,-0.009711645346753506,46905.09122802045,46351.317702857545,46014.03009022333
2020-10-04,47906.95165833941,6,10,2020,0.020388177695840115,47159.062291330214,46459.07851123429,46094.39852136374
2020-10-05,48266.4223788826,0,10,2020,0.0075035189695817905,47428.79283568711,46668.51647967312,46184.979463138145
2020-10-06,47217.96241689563,1,10,2020,-0.021722346722878094,47454.068589907954,46785.800349222634,46230.45252780993
2020-10-07,47671.28992138971,2,10,2020,0.00960074262611288,47708.58446978553,46856.69901336008,46322.63020131848
2020-10-08,46951.42484457204,3,10,2020,-0.015100599920932156,47481.99232279562,46967.81094348056,46384.260658652216
2020-10-09,46125.44395586883,4,10,2020,-0.017592243290539766,47298.461050273145,46975.22365127348,46384.57779545903
2020-10-10,47705.15314739029,5,10,2020,0.03424810811648471,47406.37833190551,47080.141119622596,46430.18199953711
2020-10-11,46340.48415842731,6,10,2020,-0.028606322355714586,47182.597260489485,47101.38473852727,46466.30978756527
2020-10-12,46498.4858005138,0,10,2020,0.0034095811676528864,46930.03489215109,47126.006844216776,46496.36185215387
2020-10-13,47174.5973112278,1,10,2020,0.01454050597721901,46923.83987705568,47179.09276040635,46541.006765921185
2020-10-14,48561.90715904266,2,10,2020,0.02940798495135577,47051.07091100611,47280.4844285192,46612.14748875866
2020-10-15,47862.57872617734,3,10,2020,-0.01440076129166401,47181.235751235436,47412.01109278125,46680.280933734066
2020-10-16,46945.415006094845,4,10,2020,-0.01916243847473409,47298.37447269629,47305.86743495415,46719.47269999186
2020-10-17,47358.97244663444,5,10,2020,0.008809325479088859,47248.92008687403,47302.4547404947,46788.37193424449
2020-10-18,47757.27613598269,6,10,2020,0.008410311051344488,47451.31894081051,47356.29100449596,46853.80435367675
2020-10-19,46340.23069734039,0,10,2020,-0.029671822877993415,47428.71106892859,47251.84294042936,46855.46072583183
2020-10-20,48059.34468698719,1,10,2020,0.03709765712809587,47555.103551179935,47238.037760969666,46953.27712032139
2020-10-21,47851.698356107954,2,10,2020,-0.004320623434040716,47453.64515076069,47280.28682358381,47033.043586403226
2020-10-22,47032.34557023103,3,10,2020,-0.017122752462814916,47335.04041419693,47237.690533506575,47047.19477343333
2020-10-23,48735.86346034789,4,10,2020,0.03622013466398544,47590.81876480451,47356.65310789163,47162.23202568609
2020-10-24,47271.00086911225,5,10,2020,-0.030057179399878176,47578.25139658705,47433.02356877452,47204.123610024
2020-10-25,48480.560070599444,6,10,2020,0.025587763729317148,47681.577672960884,47484.71736365514,47282.42924163886
2020-10-26,47664.999840056,0,10,2020,-0.01682241767330639,47870.830407634545,47573.01840909705,47337.20157381216
2020-10-27,47806.18769870778,1,10,2020,0.002962086628040428,47834.66512359462,47660.198535643314,47393.10268993004
2020-10-28,46548.6709921953,2,10,2020,-0.02630447578120665,47648.51835732139,47618.47011437448,47398.78143739041
2020-10-29,48396.951091530274,3,10,2020,0.039706398914050034,47843.46200322128,47607.473043206985,47443.9787358631
2020-10-30,48144.226102734996,4,10,2020,-0.005221919627071414,47758.94238070515,47626.2495349775,47519.130313879374
2020-10-31,47216.294623894515,5,10,2020,-0.019273993040419213,47751.127202816904,47644.308176164144,47475.087805559146
2020-11-01,47261.792465523016,6,11,2020,0.0009636046621388505,47577.01754494884,47637.82951075672,47470.14212562571
2020-11-02,48123.7558939326,0,11,2020,0.0182380604594794,47642.554124074064,47662.26149462004,47509.276249557995
2020-11-03,48468.715018491006,1,11,2020,0.0071681671172698636,47737.20088404311,47804.16044936342,47528.00169489639
2020-11-04,49350.214584851215,2,11,2020,0.01818698032378019,48137.42139727966,47890.21844255435,47564.128101762006
2020-11-05,49319.69176422594,3,11,2020,-0.0006184941824881607,48269.24149337904,47988.08466976222,47634.185746673014
2020-11-06,47057.40973115369,4,11,2020,-0.0458697520634791,48113.98201172457,47989.75561382373,47613.72307366515
2020-11-07,48659.71658987502,5,11,2020,0.034050043720543766,48320.18514972179,47984.679155792204,47670.666131841914
2020-11-08,47569.16931521226,6,11,2020,-0.022411706254977903,48364.09612824882,48004.55705219888,47718.7903104867
2020-11-09,48998.28568821199,0,11,2020,0.030042912112461684,48489.02895600302,48039.07209337304,47761.89472851409
2020-11-10,48734.92229695639,1,11,2020,-0.005374951134646699,48527.058567212356,48110.400257166395,47841.70933313172
2020-11-11,47891.44270770664,2,11,2020,-0.017307498391198384,48318.66258476314,48116.08392443299,47888.141230038156
2020-11-12,48648.990054918686,3,11,2020,0.01581801057519905,48222.8480548621,48256.10519528122,47937.28765482785
2020-11-13,47904.15194075384,4,11,2020,-0.015310453789976197,48343.811227662125,48223.25191856279,47915.36248088488
2020-11-14,47727.71182532743,5,11,2020,-0.0036831904600801435,48210.6676898696,48195.48430006895,47910.86691752322
2020-11-15,48730.796863126096,6,11,2020,0.021016826481640827,48376.614482428726,48296.45111601773,47970.37964609093
2020-11-16,48163.41963879991,0,11,2020,-0.011643093502448187,48257.347903941285,48356.55959423618,47997.19455249645
2020-11-17,47833.28186080073,1,11,2020,-0.0068545335957255205,48128.54212734762,48337.194658694054,47999.72807665705
2020-11-18,48606.685823456806,2,11,2020,0.01616874135683921,48230.719715311934,48346.392712358436,48075.27658086093
2020-11-19,48959.85568778219,3,11,2020,0.007265870082320047,48275.12909143529,48320.36878588717,48105.29361422077
2020-11-20,47894.190360727305,4,11,2020,-0.021766104333530878,48273.70600857435,48225.335358987264,48106.71001437474
2020-11-21,47802.977834221114,5,11,2020,-0.0019044590965877628,48284.45829555916,48275.03989919177,48132.397756507744
2020-11-22,48840.19569407209,6,11,2020,0.02169776668407586,48300.08669998002,48287.071839471566,48135.87549763188
2020-11-23,48608.37375137112,0,11,2020,-0.004746540004734512,48363.65157320448,48356.35213521549,48180.45459370718
2020-11-24,47312.444222079626,1,11,2020,-0.0266606230424431,48289.24619624433,48243.962704139994,48141.517398756514
2020-11-25,47525.90140754376,2,11,2020,0.004511649925803551,48134.848422542455,48163.3613115125,48136.88078433944
2020-11-26,47672.11981164297,3,11,2020,0.003076604541287109,47950.88615452257,48148.73978510824,48132.41185477062
2020-11-27,48117.86291401545,4,11,2020,0.009350184219490298,47982.839376420874,48113.33130904802,48184.718252164625
2020-11-28,48335.45716195712,5,11,2020,0.004522109561068799,48058.90785181174,48142.08499046158,48182.66845451218
2020-11-29,48604.65160593048,6,11,2020,0.005569295498154991,48025.25869636294,48200.547642501784,48198.01597128537
2020-11-30,48431.464604176836,0,11,2020,-0.003563177515555127,47999.98596104946,48180.59215857183,48238.521637294776
2020-12-01,48752.71920875437,1,12,2020,0.00663317963235488,48205.73953057442,48219.8787965688,48288.21919540249
2020-12-02,47964.944069348436,2,12,2020,-0.016158588734974222,48268.459910832236,48228.656277138645,48282.92546791635
2020-12-03,48996.95908406125,3,12,2020,0.02151602664689256,48457.72266403485,48254.67449451228,48300.53360343536
2020-12-04,48029.322814469975,4,12,2020,-0.019748904578571036,48445.0740783855,48192.63896962479,48256.50387775598
2020-12-05,48817.76570263052,5,12,2020,0.01641586518315452,48513.975298481695,48254.210659085,48239.77300903614
2020-12-06,48304.65016861247,6,12,2020,-0.010510836098965526,48471.1179502934,48287.65548137776,48281.34769028476
2020-12-07,47496.41288669356,0,12,2020,-0.016732080226182666,48337.53913351009,48198.06996088587,48242.57090017872
2020-12-08,49293.67416762485,1,12,2020,0.037839937201548324,48414.81841334873,48243.75665530278,48300.05439525913
2020-12-09,48351.09220922343,2,12,2020,-0.01912176307240021,48469.982433330864,48312.9998544457,48278.48127929285
2020-12-10,49032.98090678058,3,12,2020,0.014102860274727735,48475.128408005054,48413.47182106148,48288.416566286985
2020-12-11,47417.408684289156,4,12,2020,-0.03294868459176259,48387.712103693506,48396.4910792379,48272.615432173065
2020-12-12,47925.20674624894,5,12,2020,0.01070910612894882,48260.20368135328,48383.64733472013,48248.48932188408
2020-12-13,49436.96245376486,6,12,2020,0.031544062303586085,48421.96257923219,48457.08102084065,48299.58300565112
2020-12-14,48618.13503167042,0,12,2020,-0.016563060945749664,48582.20859994318,48457.97991588998,48329.26377919588
2020-12-15,50037.796823324745,1,12,2020,0.02920025193746212,48688.511836471735,48565.068730499836,48372.83044453584
2020-12-16,48840.32953522939,2,12,2020,-0.02393125525337203,48758.402883044015,48570.9094189315,48395.39410775015
2020-12-17,49269.913482213015,3,12,2020,0.008795680763655778,48792.250393820075,48657.90737978915,48443.28182846389
2020-12-18,49372.706527364535,4,12,2020,0.002086324856012345,49071.57865711656,48682.9572093427,48468.81585192749
2020-12-19,48921.3636506782,5,12,2020,-0.009141546178680349,49213.886786320734,48742.42659842325,48467.53278402402
2020-12-20,48770.32835638676,6,12,2020,-0.0030873075282591422,49118.65334383816,48739.26410867366,48496.737383879336
2020-12-21,48737.5793497697,0,12,2020,-0.0006714944869296025,49135.716817852335,48768.12605408415,48527.890767730954
2020-12-22,48154.861015621886,1,12,2020,-0.011956242840168274,48866.72598818049,48812.02259601269,48505.04627844928
2020-12-23,48196.213833103466,2,12,2020,0.0008587464818590185,48774.70945930537,48738.85857371127,48491.30761450703
2020-12-24,49389.32671240635,3,12,2020,0.024755323798555162,48791.768492190124,48808.0742072568,48560.53703085125
2020-12-25,50086.61203385281,4,12,2020,0.014118137821694798,48893.75499311702,48878.316282394946,48645.89405172822
2020-12-26,49777.08265243997,5,12,2020,-0.006179882584265051,49016.00056479728,49035.62788027167,48716.05947975479
2020-12-27,49708.9620854314,6,12,2020,-0.0013685126443470086,49150.091097517936,49154.544902883834,48769.09611880198
2020-12-28,49719.014901315495,0,12,2020,0.00020223346982817247,49290.2961763102,49173.348399387214,48815.21471011393
2020-12-29,49827.0985648613,1,12,2020,0.002173889884188762,49529.18725477297,49253.9459682666,48855.96294207829
2020-12-30,48297.86914748884,2,12,2020,-0.030690717730269212,49543.709442542306,49137.95078987754,48851.50976018869
2020-12-31,49553.75893622788,3,12,2020,0.026003006155486563,49567.199760231095,49185.51274994411,48878.211084437804
2021-01-01,48323.97212361724,4,1,2021,-0.024817225554842115,49315.39405876888,49122.449992704394,48890.17868624676
2021-01-02,48258.91046457184,5,1,2021,-0.001346364054655269,49098.512317644854,49048.19692185154,48865.57706559712
2021-01-03,48023.998163776734,6,1,2021,-0.004867749779961628,48857.8031859799,48988.37255605811,48865.39957724068
2021-01-04,47943.43651158543,0,1,2021,-0.0016775290536319432,48604.14913030418,48933.246433071356,48836.255270872505
2021-01-05,48248.506748766544,1,1,2021,0.006363128289883724,48378.63601371922,48900.641593004475,48834.38382354432
2021-01-06,49042.58107899845,2,1,2021,0.01645800841809897,48485.02343250631,48959.82293056292,48885.92276328781
2021-01-07,47895.13429844084,3,1,2021,-0.023396949249251175,48248.07705567958,48939.75096158541,48839.30476764834
2021-01-08,47598.40378676733,4,1,2021,-0.006195420808814078,48144.42443612959,48820.35609987614,48814.21515356647
2021-01-09,48522.71764780144,5,1,2021,0.019419009620046834,48182.111176590966,48716.096474139384,48797.20637826716
2021-01-10,46796.662159790016,6,1,2021,-0.035572110790246025,48006.77746173572,48517.40177462938,48776.514827450526
2021-01-11,47375.20576576855,0,1,2021,0.012362924603533942,47925.60164090474,48361.8180199852,48758.18146143451
2021-01-12,47232.48642813854,1,1,2021,-0.0030125323008757254,47780.455880815025,48196.04945510673,48684.69892724697
2021-01-13,48205.887874429216,2,1,2021,0.020608727592007048,47660.928280162276,48087.96874241126,48670.957355338935
2021-01-14,48617.83698048156,3,1,2021,0.008545618060711302,47764.171520453805,48109.29993127744,48623.62536057749
2021-01-15,47770.396759208605,4,1,2021,-0.017430644263609962,47788.74194508827,47990.409119476164,48587.96093471013
2021-01-16,48642.29439500905,5,1,2021,0.018251839945883752,47805.8243375465,48011.63060423561,48567.04029847
2021-01-17,47594.46654450591,6,1,2021,-0.021541497240941232,47919.79639250592,47967.334342897884,48507.76563237471
2021-01-18,48798.601302339004,0,1,2021,0.025299889782504525,48123.13861201599,48018.97455213537,48503.673554096735
2021-01-19,48089.20503835451,1,1,2021,-0.014537225351795025,48245.526984903976,48028.692453919975,48480.96944349566
2021-01-20,48318.53343643222,2,1,2021,0.00476881241631677,48261.61920804726,48033.360899764346,48467.00124638442
2021-01-21,47664.44103740502,3,1,2021,-0.013537091308611915,48125.41978760776,47941.484896991446,48450.65391377719
2021-01-22,48906.31749217252,4,1,2021,0.026054568725413674,48287.694178031175,48008.8971099069,48474.324035746155
2021-01-23,48351.53891067692,5,1,2021,-0.011343699749718272,48246.15768026944,48059.10611816753,48439.731109021835
2021-01-24,48020.25407262698,6,1,2021,-0.006851588295089139,48306.98447000102,48025.608546489246,48370.85251031431
2021-01-25,48855.850120941424,0,1,2021,0.017400908521863823,48315.16287265851,48162.88774389934,48340.14475926435
2021-01-26,48248.822484383214,1,1,2021,-0.012424871024770412,48337.96536494833,48221.12885847365,48291.47343922943
2021-01-27,49080.06782850797,2,1,2021,0.01722830322737523,48446.75599238772,48344.3009518316,48270.17520346917
2021-01-28,47178.97776331919,3,1,2021,-0.03873446287465265,48377.40409608975,48275.840277757605,48181.90451008443
2021-01-29,48609.643483127315,4,1,2021,0.030324220397170976,48335.022094797576,48275.29404460066,48192.29698793905
2021-01-30,49019.1242375396,5,1,2021,0.00842385841719695,48430.39142720653,48358.54254315606,48174.47583131611
2021-01-31,48580.975355993825,6,1,2021,-0.008938325365067112,48510.4944676875,48354.4546072217,48183.04260572865
2021-02-01,47517.92834918809,0,2,2021,-0.02188196097373285,48319.36278600846,48349.35206086719,48158.34320188254
2021-02-02,47480.0289357532,1,2,2021,-0.0007975813498514173,48209.53513620417,48261.44723642813,48140.21089428175
2021-02-03,48109.76706583167,2,2,2021,0.013263221278373427,48070.92074153613,48262.818038259946,48145.75524608996
2021-02-04,47641.00185853499,3,2,2021,-0.00974365988210335,48136.924183709816,48217.649266400134,48125.50508308224
2021-02-05,48302.57463602939,4,2,2021,0.013886626050788609,48093.05720555297,48260.19150630842,48100.83820164994
2021-02-06,47926.64056145345,5,2,2021,-0.007782899305237567,47936.98810896923,48194.87971092715,48101.88841041702
2021-02-07,48187.056607395694,6,2,2021,0.005433638637958094,47880.714002026645,48183.914224041735,48121.51017110464
2021-02-08,48901.90654345052,0,2,2021,0.014834895226721656,48078.425172635565,48242.69105542997,48134.14980095961
2021-02-09,47547.15206479202,1,2,2021,-0.027703510444010315,48088.01419106968,48155.44451835334,48159.16613112634
2021-02-10,48780.09499332891,2,2,2021,0.025930952223106152,48183.77532356929,48190.86268561638,48205.99577204501
2021-02-11,48627.383550246166,3,2,2021,-0.0031306097928597287,48324.68699381374,48160.68373373227,48252.49234278194
2021-02-12,48009.469067939615,4,2,2021,-0.012707129958330343,48282.81476980091,48216.04982070696,48245.94504923229
2021-02-13,47768.249920288574,5,2,2021,-0.005024407733184577,48260.18753534879,48159.956916517716,48217.62548055918
2021-02-14,48480.55973493045,6,2,2021,0.01491178378589364,48302.11655356804,48124.05261634377,48241.29757974992
2021-02-15,48101.181448056486,0,2,2021,-0.007825369363477441,48187.72725422603,48092.06635581462,48223.26048151816
2021-02-16,47836.64877868045,1,2,2021,-0.005499504615322226,48229.08392763866,48113.31438444743,48231.33322265731
2021-02-17,47943.44493971618,2,2,2021,0.002232517614890517,48109.56249140827,48144.20878471164,48202.82801056989
2021-02-18,48561.11448658519,3,2,2021,0.012883295049942012,48100.095482313845,48174.29861276187,48218.55832551091
2021-02-19,47640.37583821013,4,2,2021,-0.018960410157584207,48047.367878066776,48174.256878073546,48195.953072236836
2021-02-20,48966.607275465445,5,2,2021,0.027838391572713173,48218.56178594918,48218.525720702615,48239.358613505516
2021-02-21,50191.41636565696,6,2,2021,0.025013149947294755,48462.96987605298,48369.510774316186,48282.19524262167
2021-02-22,49896.73474057616,0,2,2021,-0.005871155795524219,48719.47748927007,48483.48931652822,48333.701770284984
2021-02-23,49298.19401649527,1,2,2021,-0.01199558903388842,48928.26966610076,48509.90848139787,48376.29976841392
2021-02-24,48344.43016006579,2,2,2021,-0.019346831571767975,48985.55326900785,48563.06035441612,48359.252436384726
